Date,SKU_Key,Store_ID,Product_ID,Category,Region,Weather_Condition,Seasonality,Holiday_Promotion,Discount,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Net_Price,Competitor_Pricing,Revenue,Inventory_Value,Avg_Daily_Demand,Days_of_Cover,Reorder_Point,Below_Reorder_Point,Excess_Units,Excess_Value,Sold_Out,Stockout_Risk,Unserved_Units,Forecast_Error,Abs_Forecast_Error,Order_Requirement,Order_Gap,Stock_Status,Recommended_Action
2022-04-12,S001-P0001,S001,P0001,Clothing,West,Rainy,Summer,0,15,381,238,139,237.67,74.25,63.11,78.42,15020.78,28289.25,119.79,3.18,179.68,0,21.64,1606.98,0,0,0.0,-0.33,0.33,0.0,139.0,Excess,REDUCE STOCK
2022-04-13,S001-P0001,S001,P0001,Electronics,East,Snowy,Autumn,1,10,433,279,79,293.17,78.35,70.52,76.87,19673.69,33925.55,121.54,3.56,182.3,0,68.39,5358.58,0,0,0.0,14.17,14.17,0.0,79.0,Excess,REDUCE STOCK
2022-04-14,S001-P0001,S001,P0001,Electronics,South,Sunny,Spring,0,20,241,108,126,110.02,83.64,66.91,79.51,7226.5,20157.24,122.21,1.97,183.32,0,0.0,0.0,0,0,0.0,2.02,2.02,125.64,0.36,Healthy,MAINTAIN
2022-04-15,S001-P0001,S001,P0001,Toys,West,Sunny,Winter,1,10,136,32,165,24.81,95.63,86.07,90.95,2754.14,13005.68,118.0,1.15,177.0,1,0.0,0.0,0,0,0.0,-7.19,7.19,218.0,-53.0,Below Reorder,REPLENISH
2022-04-16,S001-P0001,S001,P0001,Groceries,East,Cloudy,Spring,0,10,445,183,43,176.76,74.81,67.33,78.85,12321.21,33290.45,114.36,3.89,171.54,0,101.93,7625.28,0,0,0.0,-6.24,6.24,0.0,43.0,Excess,REDUCE STOCK
2022-04-17,S001-P0001,S001,P0001,Toys,West,Cloudy,Summer,0,5,396,365,109,363.52,68.35,64.93,71.54,23700.36,27066.6,125.96,3.14,188.95,0,18.11,1237.62,0,0,0.0,-1.48,1.48,0.0,109.0,Excess,REDUCE STOCK
2022-04-18,S001-P0001,S001,P0001,Groceries,South,Rainy,Winter,0,20,319,47,185,37.98,53.83,43.06,50.51,2024.01,17171.77,125.57,2.54,188.36,0,0.0,0.0,0,0,0.0,-9.02,9.02,57.71,127.29,Healthy,MAINTAIN
2022-04-19,S001-P0001,S001,P0001,Electronics,North,Rainy,Winter,1,15,60,41,195,38.56,66.6,56.61,62.37,2321.01,3996.0,122.96,0.49,184.45,1,0.0,0.0,0,0,0.0,-2.44,2.44,308.89,-113.89,Critical,REPLENISH NOW
2022-04-20,S001-P0001,S001,P0001,Furniture,North,Cloudy,Summer,1,20,164,51,131,46.97,14.9,11.92,13.27,607.92,2443.6,124.04,1.32,186.05,1,0.0,0.0,0,0,0.0,-4.03,4.03,208.11,-77.11,Below Reorder,REPLENISH
2022-04-21,S001-P0001,S001,P0001,Furniture,North,Rainy,Winter,1,0,320,107,27,109.15,84.81,84.81,87.15,9074.67,27139.2,126.61,2.53,189.91,0,0.0,0.0,0,0,0.0,2.15,2.15,59.82,-32.82,Healthy,MAINTAIN
2022-04-22,S001-P0001,S001,P0001,Groceries,West,Snowy,Autumn,0,15,407,405,68,410.98,93.83,79.76,97.11,32300.98,38188.81,139.96,2.91,209.95,0,0.0,0.0,0,1,3.98,5.98,5.98,12.89,55.11,Healthy,MAINTAIN
2022-04-23,S001-P0001,S001,P0001,Electronics,East,Sunny,Spring,1,15,291,212,97,208.81,36.5,31.02,41.26,6577.3,10621.5,147.39,1.97,221.09,0,0.0,0.0,0,0,0.0,-3.19,3.19,151.18,-54.18,Healthy,MAINTAIN
2022-04-24,S001-P0001,S001,P0001,Toys,South,Snowy,Winter,1,15,81,14,59,33.2,20.46,17.39,23.22,243.47,1657.26,137.57,0.59,206.36,1,0.0,0.0,0,0,0.0,19.2,19.2,331.71,-272.71,Critical,REPLENISH NOW
2022-04-25,S001-P0001,S001,P0001,Clothing,West,Cloudy,Spring,1,5,52,45,32,48.53,71.32,67.75,73.35,3048.93,3708.64,137.43,0.38,206.14,1,0.0,0.0,0,0,0.0,3.53,3.53,360.29,-328.29,Critical,REPLENISH NOW
2022-04-26,S001-P0001,S001,P0001,Groceries,South,Cloudy,Winter,0,10,489,452,98,442.38,29.14,26.23,29.25,11854.15,14249.46,153.46,3.19,230.2,0,28.61,833.61,0,0,0.0,-9.62,9.62,0.0,98.0,Excess,REDUCE STOCK
2022-04-27,S001-P0001,S001,P0001,Electronics,South,Cloudy,Summer,0,15,422,288,52,298.22,43.71,37.15,44.73,10700.21,18445.62,158.89,2.66,238.34,0,0.0,0.0,0,0,0.0,10.22,10.22,54.68,-2.68,Healthy,MAINTAIN
2022-04-28,S001-P0001,S001,P0001,Groceries,South,Rainy,Autumn,1,10,348,334,167,329.4,47.06,42.35,49.09,14146.24,16376.88,167.79,2.07,251.68,0,0.0,0.0,0,0,0.0,-4.6,4.6,155.36,11.64,Healthy,MAINTAIN
2022-04-29,S001-P0001,S001,P0001,Groceries,South,Rainy,Winter,1,0,319,27,121,31.1,34.81,34.81,38.71,939.87,11104.39,165.14,1.93,247.71,0,0.0,0.0,0,0,0.0,4.1,4.1,176.43,-55.43,Healthy,MAINTAIN
2022-04-30,S001-P0001,S001,P0001,Toys,South,Cloudy,Summer,0,20,162,149,71,143.4,20.41,16.33,23.49,2432.87,3306.42,167.96,0.96,251.95,1,0.0,0.0,0,0,0.0,-5.6,5.6,341.89,-270.89,Critical,REPLENISH NOW
2022-05-01,S001-P0001,S001,P0001,Electronics,East,Cloudy,Spring,0,10,125,0,117,-8.04,36.91,33.22,37.85,0.0,4613.75,166.82,0.75,250.23,1,0.0,0.0,0,0,0.0,-8.04,8.04,375.46,-258.46,Critical,REPLENISH NOW
2022-05-02,S001-P0001,S001,P0001,Toys,East,Rainy,Autumn,1,0,193,1,71,-1.99,37.57,37.57,37.35,37.57,7251.01,164.93,1.17,247.39,1,0.0,0.0,0,0,0.0,-2.99,2.99,301.79,-230.79,Below Reorder,REPLENISH
2022-05-03,S001-P0001,S001,P0001,Toys,East,Sunny,Winter,1,20,231,18,92,32.61,47.42,37.94,50.88,682.85,10954.02,159.68,1.45,239.52,1,0.0,0.0,0,0,0.0,14.61,14.61,248.04,-156.04,Below Reorder,REPLENISH
2022-05-04,S001-P0001,S001,P0001,Furniture,West,Cloudy,Spring,0,20,383,127,131,126.03,30.44,24.35,25.63,3092.7,11658.52,158.57,2.42,237.86,0,0.0,0.0,0,0,0.0,-0.97,0.97,92.71,38.29,Healthy,MAINTAIN
2022-05-05,S001-P0001,S001,P0001,Toys,South,Rainy,Autumn,0,20,252,49,172,45.42,21.29,17.03,23.42,834.57,5365.08,159.39,1.58,239.09,0,0.0,0.0,0,0,0.0,-3.58,3.58,226.18,-54.18,Healthy,MAINTAIN
2022-05-06,S001-P0001,S001,P0001,Groceries,South,Rainy,Spring,1,10,253,26,79,40.4,87.62,78.86,89.03,2050.31,22167.86,155.68,1.63,233.52,0,0.0,0.0,0,0,0.0,14.4,14.4,214.04,-135.04,Healthy,MAINTAIN
2022-05-07,S001-P0001,S001,P0001,Furniture,East,Sunny,Winter,1,20,334,39,150,44.63,65.44,52.35,69.95,2041.73,21856.96,152.75,2.19,229.12,0,0.0,0.0,0,0,0.0,5.63,5.63,124.25,25.75,Healthy,MAINTAIN
2022-05-08,S001-P0001,S001,P0001,Clothing,South,Snowy,Spring,0,5,103,6,120,13.1,30.86,29.32,35.02,175.9,3178.58,142.89,0.72,214.34,1,0.0,0.0,0,0,0.0,7.1,7.1,325.68,-205.68,Critical,REPLENISH NOW
2022-05-09,S001-P0001,S001,P0001,Toys,West,Sunny,Winter,0,15,195,173,94,184.02,55.13,46.86,52.38,8106.87,10750.35,136.29,1.43,204.43,1,0.0,0.0,0,0,0.0,11.02,11.02,213.86,-119.86,Below Reorder,REPLENISH
2022-05-10,S001-P0001,S001,P0001,Toys,North,Snowy,Autumn,0,15,118,19,138,25.79,60.66,51.56,55.68,979.66,7157.88,128.46,0.92,192.7,1,0.0,0.0,0,0,0.0,6.79,6.79,267.39,-129.39,Critical,REPLENISH NOW
2022-05-11,S001-P0001,S001,P0001,Toys,West,Rainy,Autumn,1,10,185,19,142,16.37,23.93,21.54,25.74,409.2,4427.05,119.18,1.55,178.77,0,0.0,0.0,0,0,0.0,-2.63,2.63,172.54,-30.54,Healthy,MAINTAIN
2022-05-12,S001-P0001,S001,P0001,Electronics,East,Sunny,Winter,0,0,426,10,25,2.78,94.22,94.22,95.15,942.2,40137.72,115.68,3.68,173.52,0,78.96,7440.02,0,0,0.0,-7.22,7.22,0.0,25.0,Excess,REDUCE STOCK
2022-05-13,S001-P0001,S001,P0001,Groceries,North,Cloudy,Spring,0,5,496,357,36,353.82,14.24,13.53,12.13,4829.5,7063.04,127.29,3.9,190.93,0,114.14,1625.39,0,0,0.0,-3.18,3.18,0.0,36.0,Excess,REDUCE STOCK
2022-05-14,S001-P0001,S001,P0001,Furniture,East,Sunny,Autumn,0,10,470,226,137,224.85,61.31,55.18,61.59,12470.45,28815.7,128.82,3.65,193.23,0,83.54,5121.57,0,0,0.0,-1.15,1.15,0.0,137.0,Excess,REDUCE STOCK
2022-05-15,S001-P0001,S001,P0001,Toys,South,Snowy,Spring,1,5,392,213,189,216.51,39.12,37.16,43.33,7915.93,15335.04,123.39,3.18,185.09,0,21.82,853.65,0,0,0.0,3.51,3.51,0.0,189.0,Excess,REDUCE STOCK
2022-05-16,S001-P0001,S001,P0001,Groceries,North,Sunny,Spring,1,15,179,121,32,112.72,97.06,82.5,97.63,9982.62,17373.74,126.04,1.42,189.05,1,0.0,0.0,0,0,0.0,-8.28,8.28,199.11,-167.11,Below Reorder,REPLENISH
2022-05-17,S001-P0001,S001,P0001,Electronics,East,Snowy,Spring,0,15,264,191,192,201.31,82.48,70.11,80.01,13390.63,21774.72,131.39,2.01,197.09,0,0.0,0.0,0,0,0.0,10.31,10.31,130.18,61.82,Healthy,MAINTAIN
2022-05-18,S001-P0001,S001,P0001,Toys,South,Snowy,Winter,1,20,373,148,22,146.02,22.09,17.67,19.85,2615.46,8239.57,134.86,2.77,202.29,0,0.0,0.0,0,0,0.0,-1.98,1.98,31.57,-9.57,Healthy,MAINTAIN
2022-05-19,S001-P0001,S001,P0001,Clothing,West,Sunny,Autumn,0,10,81,17,117,24.29,34.33,30.9,32.74,525.25,2780.73,131.64,0.62,197.46,1,0.0,0.0,0,0,0.0,7.29,7.29,313.93,-196.93,Critical,REPLENISH NOW
2022-05-20,S001-P0001,S001,P0001,Groceries,West,Cloudy,Autumn,0,15,340,75,71,83.43,85.99,73.09,90.45,5481.86,29236.6,119.86,2.84,179.79,0,0.0,0.0,0,0,0.0,8.43,8.43,19.57,51.43,Healthy,MAINTAIN
2022-05-21,S001-P0001,S001,P0001,Clothing,East,Sunny,Winter,1,0,494,314,20,323.92,75.6,75.6,76.8,23738.4,37346.4,123.5,4.0,185.25,0,123.5,9336.6,0,0,0.0,9.92,9.92,0.0,20.0,Excess,REDUCE STOCK
2022-05-22,S001-P0001,S001,P0001,Furniture,North,Rainy,Winter,0,5,175,46,196,62.81,73.44,69.77,68.48,3209.33,12852.0,124.64,1.4,186.96,1,0.0,0.0,0,0,0.0,16.81,16.81,198.93,-2.93,Below Reorder,REPLENISH
2022-05-23,S001-P0001,S001,P0001,Clothing,East,Snowy,Spring,0,5,114,66,46,67.77,19.09,18.14,23.61,1196.94,2176.26,125.39,0.91,188.09,1,0.0,0.0,0,0,0.0,1.77,1.77,262.18,-216.18,Critical,REPLENISH NOW
2022-05-24,S001-P0001,S001,P0001,Clothing,West,Snowy,Spring,1,10,459,173,132,181.74,15.58,14.02,11.36,2425.81,7151.22,115.43,3.98,173.14,0,112.71,1756.09,0,0,0.0,8.74,8.74,0.0,132.0,Excess,REDUCE STOCK
2022-05-25,S001-P0001,S001,P0001,Toys,West,Cloudy,Spring,0,10,78,68,113,76.27,45.81,41.23,43.73,2803.57,3573.18,107.57,0.73,161.36,1,0.0,0.0,0,0,0.0,8.27,8.27,244.71,-131.71,Critical,REPLENISH NOW
2022-05-26,S001-P0001,S001,P0001,Clothing,East,Sunny,Autumn,1,5,211,200,114,207.14,14.76,14.02,14.03,2804.4,3114.36,102.79,2.05,154.18,0,0.0,0.0,0,0,0.0,7.14,7.14,97.36,16.64,Healthy,MAINTAIN
2022-05-27,S001-P0001,S001,P0001,Furniture,South,Cloudy,Summer,1,5,94,32,190,40.77,19.35,18.38,24.18,588.24,1818.9,102.96,0.91,154.45,1,0.0,0.0,0,0,0.0,8.77,8.77,214.89,-24.89,Critical,REPLENISH NOW
2022-05-28,S001-P0001,S001,P0001,Toys,East,Sunny,Winter,0,20,434,393,192,409.98,47.5,38.0,45.41,14934.0,20615.0,111.68,3.89,167.52,0,98.96,4700.8,0,0,0.0,16.98,16.98,0.0,192.0,Excess,REDUCE STOCK
2022-05-29,S001-P0001,S001,P0001,Furniture,West,Cloudy,Winter,0,0,94,11,20,21.8,68.32,68.32,72.05,751.52,6422.08,112.07,0.84,168.11,1,0.0,0.0,0,0,0.0,10.8,10.8,242.21,-222.21,Critical,REPLENISH NOW
2022-05-30,S001-P0001,S001,P0001,Toys,West,Rainy,Spring,1,0,372,307,75,309.22,15.94,15.94,16.59,4893.58,5929.68,123.0,3.02,184.5,0,3.0,47.82,0,0,0.0,2.22,2.22,0.0,75.0,Excess,REDUCE STOCK
2022-05-31,S001-P0001,S001,P0001,Clothing,East,Snowy,Spring,1,10,111,109,166,117.21,52.95,47.66,50.25,5194.4,5877.45,126.25,0.88,189.38,1,0.0,0.0,0,1,6.21,8.21,8.21,267.75,-101.75,Critical,REPLENISH NOW
2022-06-01,S001-P0001,S001,P0001,Toys,North,Rainy,Spring,1,15,461,198,119,192.58,11.52,9.79,8.27,1938.82,5310.72,128.79,3.58,193.18,0,74.64,859.89,0,0,0.0,-5.42,5.42,0.0,119.0,Excess,REDUCE STOCK
2022-06-02,S001-P0001,S001,P0001,Clothing,West,Snowy,Spring,1,10,386,385,144,388.15,98.99,89.09,96.79,34300.03,38210.14,140.79,2.74,211.18,0,0.0,0.0,0,1,2.15,3.15,3.15,36.36,107.64,Healthy,MAINTAIN
2022-06-03,S001-P0001,S001,P0001,Clothing,North,Rainy,Winter,0,10,53,25,147,43.58,54.62,49.16,58.21,1228.95,2894.86,140.75,0.38,211.12,1,0.0,0.0,0,0,0.0,18.58,18.58,369.25,-222.25,Critical,REPLENISH NOW
2022-06-04,S001-P0001,S001,P0001,Electronics,West,Cloudy,Winter,0,20,72,48,71,53.64,67.67,54.14,66.42,2598.53,4872.24,141.07,0.51,211.61,1,0.0,0.0,0,0,0.0,5.64,5.64,351.21,-280.21,Critical,REPLENISH NOW
2022-06-05,S001-P0001,S001,P0001,Groceries,West,Sunny,Summer,0,15,265,164,57,161.11,84.43,71.77,80.65,11769.54,22373.95,146.71,1.81,220.07,0,0.0,0.0,0,0,0.0,-2.89,2.89,175.14,-118.14,Healthy,MAINTAIN
2022-06-06,S001-P0001,S001,P0001,Furniture,North,Rainy,Spring,0,15,219,113,107,119.18,94.24,80.1,96.41,9051.75,20638.56,144.57,1.51,216.86,0,0.0,0.0,0,0,0.0,6.18,6.18,214.71,-107.71,Healthy,MAINTAIN
2022-06-07,S001-P0001,S001,P0001,Groceries,East,Cloudy,Autumn,0,5,256,237,25,227.01,92.79,88.15,97.71,20891.67,23754.24,152.36,1.68,228.54,0,0.0,0.0,0,0,0.0,-9.99,9.99,201.07,-176.07,Healthy,MAINTAIN
2022-06-08,S001-P0001,S001,P0001,Groceries,East,Rainy,Spring,0,10,209,90,93,103.1,98.92,89.03,103.21,8012.52,20674.28,154.89,1.35,232.34,1,0.0,0.0,0,0,0.0,13.1,13.1,255.68,-162.68,Below Reorder,REPLENISH
2022-06-09,S001-P0001,S001,P0001,Toys,South,Sunny,Autumn,0,10,403,259,85,264.28,15.22,13.7,17.12,3547.78,6133.66,163.79,2.46,245.68,0,0.0,0.0,0,0,0.0,5.28,5.28,88.36,-3.36,Healthy,MAINTAIN
2022-06-10,S001-P0001,S001,P0001,Clothing,North,Rainy,Spring,0,5,163,158,152,170.85,51.57,48.99,55.42,7740.66,8405.91,156.68,1.04,235.02,1,0.0,0.0,0,1,7.85,12.85,12.85,307.04,-155.04,Below Reorder,REPLENISH
2022-06-11,S001-P0001,S001,P0001,Groceries,East,Rainy,Spring,0,5,374,254,25,253.13,13.91,13.21,10.4,3356.48,5202.34,157.68,2.37,236.52,0,0.0,0.0,0,0,0.0,-0.87,0.87,99.04,-74.04,Healthy,MAINTAIN
2022-06-12,S001-P0001,S001,P0001,Clothing,South,Cloudy,Winter,1,15,469,315,132,322.64,37.8,32.13,35.55,10120.95,17728.2,161.32,2.91,241.98,0,0.0,0.0,0,0,0.0,7.64,7.64,14.96,117.04,Healthy,MAINTAIN
2022-06-13,S001-P0001,S001,P0001,Electronics,West,Snowy,Autumn,0,20,91,58,193,74.6,55.8,44.64,58.37,2589.12,5077.8,159.07,0.57,238.61,1,0.0,0.0,0,0,0.0,16.6,16.6,386.21,-193.21,Critical,REPLENISH NOW
2022-06-14,S001-P0001,S001,P0001,Clothing,East,Sunny,Summer,1,5,133,109,121,121.46,35.77,33.98,32.59,3703.98,4757.41,156.14,0.85,234.21,1,0.0,0.0,0,0,0.0,12.46,12.46,335.43,-214.43,Critical,REPLENISH NOW
2022-06-15,S001-P0001,S001,P0001,Electronics,South,Snowy,Spring,0,15,124,98,52,101.53,91.53,77.8,90.63,7624.45,11349.72,154.36,0.8,231.54,1,0.0,0.0,0,0,0.0,3.53,3.53,339.07,-287.07,Critical,REPLENISH NOW
2022-06-16,S001-P0001,S001,P0001,Furniture,West,Rainy,Autumn,1,20,290,260,158,257.66,59.27,47.42,61.2,12328.16,17188.3,163.04,1.78,244.55,0,0.0,0.0,0,0,0.0,-2.34,2.34,199.11,-41.11,Healthy,MAINTAIN
2022-06-17,S001-P0001,S001,P0001,Furniture,East,Sunny,Winter,0,15,289,53,41,59.75,75.73,64.37,78.27,3411.64,21885.97,162.25,1.78,243.38,0,0.0,0.0,0,0,0.0,6.75,6.75,197.75,-156.75,Healthy,MAINTAIN
2022-06-18,S001-P0001,S001,P0001,Furniture,North,Snowy,Spring,1,15,390,31,68,39.96,25.77,21.9,23.18,679.04,10050.3,152.14,2.56,228.21,0,0.0,0.0,0,0,0.0,8.96,8.96,66.43,1.57,Healthy,MAINTAIN
2022-06-19,S001-P0001,S001,P0001,Furniture,East,Sunny,Spring,0,0,478,253,183,255.2,90.94,90.94,86.82,23007.82,43469.32,159.54,3.0,239.3,0,0.0,0.0,0,0,0.0,2.2,2.2,0.61,182.39,Healthy,MAINTAIN
2022-06-20,S001-P0001,S001,P0001,Electronics,West,Rainy,Spring,0,10,338,205,175,208.89,86.86,78.17,90.39,16025.67,29358.68,164.5,2.05,246.75,0,0.0,0.0,0,0,0.0,3.89,3.89,155.5,19.5,Healthy,MAINTAIN
2022-06-21,S001-P0001,S001,P0001,Groceries,North,Snowy,Summer,1,0,403,191,137,182.13,79.86,79.86,76.93,15253.26,32183.58,165.14,2.44,247.71,0,0.0,0.0,0,0,0.0,-8.87,8.87,92.43,44.57,Healthy,MAINTAIN
2022-06-22,S001-P0001,S001,P0001,Electronics,West,Snowy,Winter,1,5,264,238,187,253.34,19.44,18.47,16.29,4395.38,5132.16,171.21,1.54,256.82,0,0.0,0.0,0,0,0.0,15.34,15.34,249.64,-62.64,Healthy,MAINTAIN
2022-06-23,S001-P0001,S001,P0001,Clothing,West,Snowy,Summer,0,20,492,268,144,263.81,13.76,11.01,14.59,2950.14,6769.92,173.64,2.83,260.46,0,0.0,0.0,0,0,0.0,-4.19,4.19,28.93,115.07,Healthy,MAINTAIN
2022-06-24,S001-P0001,S001,P0001,Furniture,North,Sunny,Spring,1,20,321,95,164,107.92,96.38,77.1,95.65,7324.88,30937.98,175.89,1.82,263.84,0,0.0,0.0,0,0,0.0,12.92,12.92,206.68,-42.68,Healthy,MAINTAIN
2022-06-25,S001-P0001,S001,P0001,Toys,North,Snowy,Autumn,1,5,454,202,109,199.67,19.9,18.9,17.02,3818.81,9034.6,169.07,2.69,253.61,0,0.0,0.0,0,0,0.0,-2.33,2.33,53.21,55.79,Healthy,MAINTAIN
2022-06-26,S001-P0001,S001,P0001,Furniture,North,Rainy,Autumn,1,5,74,8,93,21.87,23.59,22.41,20.6,179.28,1745.66,168.96,0.44,253.45,1,0.0,0.0,0,0,0.0,13.87,13.87,432.89,-339.89,Critical,REPLENISH NOW
2022-06-27,S001-P0001,S001,P0001,Toys,North,Snowy,Summer,0,0,421,48,185,48.5,11.81,11.81,14.38,566.88,4972.01,159.71,2.64,239.57,0,0.0,0.0,0,0,0.0,0.5,0.5,58.14,126.86,Healthy,MAINTAIN
2022-06-28,S001-P0001,S001,P0001,Groceries,South,Snowy,Winter,0,10,332,256,55,256.57,15.81,14.23,17.15,3642.62,5248.92,164.96,2.01,247.45,0,0.0,0.0,0,0,0.0,0.57,0.57,162.89,-107.89,Healthy,MAINTAIN
2022-06-29,S001-P0001,S001,P0001,Clothing,North,Rainy,Summer,1,0,58,22,103,22.15,80.64,80.64,85.29,1774.08,4677.12,158.68,0.37,238.02,1,0.0,0.0,0,0,0.0,0.15,0.15,418.04,-315.04,Critical,REPLENISH NOW
2022-06-30,S001-P0001,S001,P0001,Clothing,North,Sunny,Summer,0,5,452,151,129,159.37,74.75,71.01,73.99,10722.89,33787.0,150.32,3.01,225.48,0,1.04,77.42,0,0,0.0,8.37,8.37,0.0,129.0,Excess,REDUCE STOCK
2022-07-01,S001-P0001,S001,P0001,Clothing,South,Sunny,Autumn,0,0,372,35,152,37.91,43.74,43.74,39.82,1530.9,16271.28,150.68,2.47,226.02,0,0.0,0.0,0,0,0.0,2.91,2.91,80.04,71.96,Healthy,MAINTAIN
2022-07-02,S001-P0001,S001,P0001,Groceries,East,Cloudy,Autumn,0,0,61,8,20,-1.43,42.42,42.42,40.55,339.36,2587.62,149.25,0.41,223.88,1,0.0,0.0,0,0,0.0,-9.43,9.43,386.75,-366.75,Critical,REPLENISH NOW
2022-07-03,S001-P0001,S001,P0001,Furniture,South,Rainy,Spring,1,0,149,92,140,97.47,79.84,79.84,78.34,7345.28,11896.16,146.68,1.02,220.02,1,0.0,0.0,0,0,0.0,5.47,5.47,291.04,-151.04,Below Reorder,REPLENISH
2022-07-04,S001-P0001,S001,P0001,Electronics,West,Cloudy,Autumn,1,15,483,143,114,153.26,15.79,13.42,19.12,1919.27,7626.57,147.75,3.27,221.62,0,39.75,627.65,0,0,0.0,10.26,10.26,0.0,114.0,Excess,REDUCE STOCK
2022-07-05,S001-P0001,S001,P0001,Toys,North,Snowy,Summer,1,10,104,75,160,78.99,81.22,73.1,84.72,5482.35,8446.88,141.96,0.73,212.95,1,0.0,0.0,0,0,0.0,3.99,3.99,321.89,-161.89,Critical,REPLENISH NOW
2022-07-06,S001-P0001,S001,P0001,Groceries,East,Rainy,Autumn,1,20,305,4,157,21.76,46.96,37.57,49.08,150.27,14322.8,138.89,2.2,208.34,0,0.0,0.0,0,0,0.0,17.76,17.76,111.68,45.32,Healthy,MAINTAIN
2022-07-07,S001-P0001,S001,P0001,Toys,East,Snowy,Summer,0,5,115,70,170,60.33,96.25,91.44,94.4,6400.62,11068.75,132.14,0.87,198.21,1,0.0,0.0,0,0,0.0,-9.67,9.67,281.43,-111.43,Critical,REPLENISH NOW
2022-07-08,S001-P0001,S001,P0001,Groceries,West,Snowy,Summer,1,5,145,118,161,130.28,78.51,74.58,79.41,8800.97,11383.95,130.71,1.11,196.07,1,0.0,0.0,0,0,0.0,12.28,12.28,247.14,-86.14,Below Reorder,REPLENISH
2022-07-09,S001-P0001,S001,P0001,Groceries,West,Cloudy,Spring,0,20,190,6,128,-0.67,56.87,45.5,56.37,272.98,10805.3,121.86,1.56,182.79,0,0.0,0.0,0,0,0.0,-6.67,6.67,175.57,-47.57,Healthy,MAINTAIN
2022-07-10,S001-P0001,S001,P0001,Electronics,West,Sunny,Summer,0,0,475,56,44,52.08,35.38,35.38,35.22,1981.28,16805.5,112.61,4.22,168.91,0,137.18,4853.38,0,0,0.0,-3.92,3.92,0.0,44.0,Excess,REDUCE STOCK
2022-07-11,S001-P0001,S001,P0001,Furniture,East,Cloudy,Autumn,0,15,429,310,167,302.51,70.64,60.04,73.95,18613.64,30304.56,121.61,3.53,182.41,0,64.18,4533.57,0,0,0.0,-7.49,7.49,0.0,167.0,Excess,REDUCE STOCK
2022-07-12,S001-P0001,S001,P0001,Toys,South,Rainy,Winter,0,20,152,87,139,79.62,37.08,29.66,32.6,2580.77,5636.16,120.82,1.26,181.23,1,0.0,0.0,0,0,0.0,-7.38,7.38,210.46,-71.46,Below Reorder,REPLENISH
2022-07-13,S001-P0001,S001,P0001,Clothing,South,Cloudy,Spring,1,15,329,194,134,191.53,45.95,39.06,45.45,7577.16,15117.55,124.25,2.65,186.38,0,0.0,0.0,0,0,0.0,-2.47,2.47,43.75,90.25,Healthy,MAINTAIN
2022-07-14,S001-P0001,S001,P0001,Toys,North,Snowy,Summer,0,20,399,374,186,381.8,97.5,78.0,94.97,29172.0,38902.5,128.32,3.11,192.48,0,14.04,1368.48,0,0,0.0,7.8,7.8,0.0,186.0,Excess,REDUCE STOCK
2022-07-15,S001-P0001,S001,P0001,Groceries,North,Cloudy,Winter,1,15,82,63,80,80.63,49.01,41.66,45.88,2624.49,4018.82,128.68,0.64,193.02,1,0.0,0.0,0,0,0.0,17.63,17.63,304.04,-224.04,Critical,REPLENISH NOW
2022-07-16,S001-P0001,S001,P0001,Furniture,South,Cloudy,Summer,1,0,87,39,146,37.8,79.94,79.94,83.3,3117.66,6954.78,128.96,0.67,193.45,1,0.0,0.0,0,0,0.0,-1.2,1.2,299.89,-153.89,Critical,REPLENISH NOW
2022-07-17,S001-P0001,S001,P0001,Electronics,North,Sunny,Autumn,1,20,63,12,196,6.27,33.84,27.07,29.74,324.86,2131.92,120.36,0.52,180.54,1,0.0,0.0,0,0,0.0,-5.73,5.73,298.07,-102.07,Critical,REPLENISH NOW
2022-07-18,S001-P0001,S001,P0001,Furniture,South,Sunny,Summer,0,10,193,42,85,44.03,34.46,31.01,37.37,1302.59,6650.78,114.54,1.69,171.8,0,0.0,0.0,0,0,0.0,2.03,2.03,150.61,-65.61,Healthy,MAINTAIN
2022-07-19,S001-P0001,S001,P0001,Toys,South,Rainy,Autumn,1,10,238,179,198,178.55,56.65,50.98,54.38,9126.32,13482.7,114.11,2.09,171.16,0,0.0,0.0,0,0,0.0,-0.45,0.45,104.32,93.68,Healthy,MAINTAIN
2022-07-20,S001-P0001,S001,P0001,Electronics,East,Cloudy,Winter,1,0,392,114,92,111.42,81.18,81.18,77.62,9254.52,31822.56,109.68,3.57,164.52,0,62.96,5111.44,0,0,0.0,-2.58,2.58,0.0,92.0,Excess,REDUCE STOCK
2022-07-21,S001-P0001,S001,P0001,Clothing,West,Sunny,Summer,0,20,498,183,70,187.08,36.04,28.83,40.66,5276.26,17947.92,106.64,4.67,159.96,0,178.07,6417.69,0,0,0.0,4.08,4.08,0.0,70.0,Excess,REDUCE STOCK
2022-07-22,S001-P0001,S001,P0001,Clothing,East,Cloudy,Winter,0,10,422,88,101,91.67,92.32,83.09,94.95,7311.74,38959.04,106.39,3.97,159.59,0,102.82,9492.47,0,0,0.0,3.67,3.67,0.0,101.0,Excess,REDUCE STOCK
